protein	taxon	H1	H2	H3	L1	L2	L3
P24182	Escherichia coli (strain K12)	23.9937766468844	23.1423002980689	23.670012168559	19.488150033017	22.1797086747937	20.3331990359089
Q8NFQ8	Homo sapiens	23.0715946028428	24.5189335602606	21.5010596612829	23.4067831852024	22.8075058657905	22.9410769876065
P21338	Escherichia coli (strain K12)	25.2389606623635	25.6519564913339	24.3436048484346	23.4625132560428	23.7354155420463	23.5201333067255
P33362	Escherichia coli (strain K12)	23.0215242693822	23.6678487205404	23.9350808596194	20.6609255593575	20.7441078672415	21.3049662185184
P0AEQ3	Escherichia coli (strain K12)	27.0563102617438	27.3887031636422	27.5695699802371	24.6048988478415	25.3300557593431	25.5113521283267
P0A6J5	Escherichia coli (strain K12)	23.5717267242875	23.9475299302967	23.4968001511297	17.490208463746	18.6849677251439	18.9119595253856
P07395	Escherichia coli (strain K12)	25.1926856222826	25.2443789343526	24.9817219579713	23.3251220581853	23.8753023989587	23.6913635650817
P0AFM6	Escherichia coli (strain K12)	25.3035803810066	24.7149728372925	25.7403139912879	23.4877527118998	24.470106732954	23.4089868619591
Q00610-2;Q00610	Homo sapiens	21.3634589176104	22.298296429869	22.3382956997083	22.801064944466	24.8900400855633	25.2885222592661
P62310	Homo sapiens	23.0839142621594	21.7331825235941	21.4197236308424	23.6620998435549	21.7573948928311	23.1273413535239
Q06830	Homo sapiens	27.0441644573363	26.8820369834743	27.3774938679034	26.2557491159429	26.9095353269437	26.5140191963563
P0A799	Escherichia coli (strain K12)	30.8523680104233	30.7259844356743	31.3997343794432	28.6221951812614	29.4785787487719	29.6984121531982
P21179	Escherichia coli (strain K12)	25.1088485652935	24.9981744535286	25.6903780721279	23.2124209816229	22.2153125859126	22.4196464875629
P21179	Escherichia coli (strain K12)	26.257854229211	25.8678531519856	26.9319066613558	23.6463635804423	24.8055293755862	24.7890519976108
P21338	Escherichia coli (strain K12)	25.894418315161	23.9068318910027	24.8331112936071	22.8313242554478	23.5798038990978	23.0732302375027
P23893	Escherichia coli (strain K12)	22.2633597603197	23.0023356964452	21.2135338231019	20.2848918604871	20.0213378779577	21.0709070829256
P21165	Escherichia coli (strain K12)	26.6039939112957	26.3543566047421	26.6943160112773	23.8391322655738	24.7168052301297	24.431286919717
P0AG82	Escherichia coli (strain K12)	22.4412897436961	20.7846859605477	21.8790851193961	19.2989396349727	20.8027025211523	20.499503355802
P25516	Escherichia coli (strain K12)	21.6545154120103	20.6278295234479	21.7177048681445	19.066052390835	19.8168461648168	18.8134054404555
P36683	Escherichia coli (strain K12)	24.9787142989676	23.7204630484846	24.6847451966463	20.8928214533824	21.3289334548026	22.4074835415024
P30958	Escherichia coli (strain K12)	24.0139305388816	24.2368095352787	22.7098822945901	20.3927827819082	19.6831179841158	22.5950953644067
P0ADA5	Escherichia coli (strain K12)	25.6586176996629	25.7490895044099	25.7253604326192	22.6193011640835	24.0175879937048	23.212940414472
Q8N1G4	Homo sapiens	24.4094401425699	24.8111763231032	22.9989491473432	24.6243305123879	25.2269977360281	23.9494014193233
P0A7V3	Escherichia coli (strain K12)	27.8475076858482	27.4369037766488	28.433166943559	25.4726187078432	26.4633243021638	26.7377637168235
O75691	Homo sapiens	23.5548501830893	23.4231651637346	23.8423971519107	22.353020796156	23.1204125529295	23.3196203066768
C9JFR7;P99999	Homo sapiens	26.6743832391871	26.6403076106838	27.0790787942445	25.2327537854273	25.9477974345542	25.7682501626513
P05459	Escherichia coli (strain K12)	27.3376459910584	27.4131258500328	26.6790902418646	24.7529216374228	25.0061168200763	24.8342210405203
P0A7A7	Escherichia coli (strain K12)	24.3116053136127	24.2853152900379	24.1918200993107	20.5595488723901	21.1061028240191	20.1940017269555
Q53H82	Homo sapiens	21.7638915182176	22.975945201364	24.2125990939544	24.5402595534611	24.3955832938291	23.5252808777808
Q96C19	Homo sapiens	21.0632897404801	21.5510754870393	19.2364300208126	22.4080021048381	21.5336928396954	21.5404724118516
P0A799	Escherichia coli (strain K12)	29.4053960602239	29.6889585786908	29.6942827966248	26.9834844071693	27.9250165016557	27.7297487237594
P00934	Escherichia coli (strain K12)	23.6343369145308	24.4300747585129	23.5374184365192	21.4242421654682	22.0796892004481	21.8713217192764
P00934	Escherichia coli (strain K12)	24.2354223635022	24.2390699560624	22.2111290091789	19.5010985474176	19.6527399593508	19.6994606194835
P31142	Escherichia coli (strain K12)	25.6922951689706	25.898898594701	26.2693866823376	23.4647581139245	23.4618890640022	24.3059125583627
P31930	Homo sapiens	22.612207988964	20.3567055681625	19.9806416659785	23.1603718709909	23.1984600294796	22.795843873492
P77717	Escherichia coli (strain K12)	29.7351023783632	29.3726245486578	30.6071728219632	28.0752578930204	28.6731703807374	28.5410797724939
P13029	Escherichia coli (strain K12)	29.5575878323534	29.4626380620501	29.9324136508914	27.0635283922225	27.9729539388103	27.7507257929991
P0A8V2	Escherichia coli (strain K12)	27.2571888416692	27.077144135679	26.9860914917566	20.3830038997612	20.3924683665117	17.3034061866546
P29745	Escherichia coli (strain K12)	27.1445269320525	28.1971367362479	26.6931198017687	26.2089954658568	25.4674349021084	26.941900852609
P0A887	Escherichia coli (strain K12)	25.569932075222	25.1108805585342	24.7769582553834	21.5355449757233	22.0541087727591	23.7042988170914
P0A6V8	Escherichia coli (strain K12)	23.2999178754602	26.4306650168463	24.543331129389	15.4252159032994	20.235261657418	20.0004457101745
P22255	Escherichia coli (strain K12)	25.5090276105523	25.2627721657864	25.7869354219824	19.4653312398713	22.0103491674747	21.8377280142048
Q8WVB6;Q8WVB6-2;E7EXA6;F8WCC1	Homo sapiens	21.6014570650274	22.2667087756384	20.5649532778815	20.4928702634695	20.8109606721547	20.4010378225914
P0A9G6	Escherichia coli (strain K12)	28.9736656643634	28.5420767081303	29.59115424292	26.8549554848289	27.7836922880676	27.7281273900147
P0A8A0	Escherichia coli (strain K12)	23.5916072604778	24.4630124153042	24.0705468226441	22.0128059227086	20.6944701172602	21.3735831348841
Q8IV48	Homo sapiens	23.448466214305	21.4147265211323	23.4430366086	22.072543496795	23.2901054928166	22.7903254262262
P0AEP3	Escherichia coli (strain K12)	27.8819203313585	27.7296190840917	27.8937705263603	25.0163131901926	25.8312275957016	25.7929284756464
P19624	Escherichia coli (strain K12)	23.08832112329	22.0572857874835	23.1801793028267	19.6055590932772	19.3948771352423	20.1584469735204
Q9Y5S9-2;Q9Y5S9	Homo sapiens	23.8356672548034	23.3084145833405	22.8657075996781	22.129119476744	23.1729511660454	24.1020545097735
P21889	Escherichia coli (strain K12)	25.0160155738861	25.9316587349466	24.5057306426847	23.37238791639	22.8537854505111	22.3147336941717
P04040	Homo sapiens	21.9971064157416	23.0400261169547	20.0038802093466	21.982000611738	21.3009512946631	21.5187415082049
P25519	Escherichia coli (strain K12)	23.5494547319324	22.5903741486833	22.5157133111352	20.4811884584219	20.9262930988237	20.0684161735171
Q14146	Homo sapiens	23.3741140254295	23.0581450263375	23.7333480509489	22.6345141797375	23.7367578241637	23.6491079127153
P31550	Escherichia coli (strain K12)	23.1815296082549	23.1316962235978	22.4366718977302	18.0915077010878	20.7230909470204	19.6930921443083
P0A763	Escherichia coli (strain K12)	24.7380988585837	24.7712762676745	25.2729850938029	22.7973686386571	22.4473567009963	23.0020437693647
O60287	Homo sapiens	23.7982787689982	23.47283558691	24.0870749581175	23.571495282073	24.186389338313	23.7608092686235
P06959	Escherichia coli (strain K12)	25.05473811248	24.8083310601057	24.8828299678192	22.5513806429622	22.6186068553932	22.8148570192017
P77695	Escherichia coli (strain K12)	25.0379587685931	25.7121673884829	25.5188135307218	24.4333898347451	24.416028982453	24.502213647316
P0AD33	Escherichia coli (strain K12)	27.8660260975401	27.8678531519856	28.2387238309412	25.3257739996831	25.8824568530101	25.6820410880867
O95340;H0Y373;E7ER89;O95340-2	Homo sapiens	23.2327903746573	22.9016123205864	22.1860719119974	22.0936174376731	22.9157021638652	22.005628660711
P49411	Homo sapiens	26.4921001187039	26.433007714483	26.3568264413234	25.8427567976853	25.6814782106565	26.1772733803827
P0AD61	Escherichia coli (strain K12)	29.6522916510615	29.546186401893	30.0355119992157	26.7601493796008	28.1923470012176	28.1840447834594
P31120	Escherichia coli (strain K12)	24.5829073354301	24.1999281013153	24.6064811222322	21.1164835734066	22.377533583669	22.7055438022484
P60716	Escherichia coli (strain K12)	22.4504058117607	23.5712638027238	21.2563215789787	21.4955564379198	22.0293815987441	19.2144471952863
P0A7Z4	Escherichia coli (strain K12)	28.7245540290088	28.5951978281389	29.7289058576126	26.8376173472715	27.9546020879897	27.7945158173451
P07395	Escherichia coli (strain K12)	26.9199124217346	28.2025646300645	25.9800009495568	25.7308372372971	25.6232702200754	24.866037892407
P0ABA0	Escherichia coli (strain K12)	25.5746166235769	25.8294140253297	26.4293884790608	23.6859216410163	24.4034063317465	25.3425540749076
P34209	Escherichia coli (strain K12)	25.5833378407422	25.5883509335432	27.0792822916763	21.5219550126748	22.0355696796454	23.2014844229392
P21151	Escherichia coli (strain K12)	24.7884546907954	23.9894520182238	24.1955043778995	21.107316702964	22.2849200929905	23.2923542142319
P21888	Escherichia coli (strain K12)	24.7630405021719	25.0443103978595	25.368563209983	22.4127900001019	23.6618824556179	23.3054951320085
P12004	Homo sapiens	23.8844612114772	24.5124979141531	25.0659948895451	24.9141515162468	24.9266007618017	25.337084488768
P0A707	Escherichia coli (strain K12)	24.9621253613865	24.764559821694	25.3963348421726	24.2702069121472	24.5866913805474	24.6479010496122
P27824;B4E2T8	Homo sapiens	24.1727986048396	22.3849281084781	22.691725631201	24.2419086899363	24.4128029188527	23.9619046476951
P25398	Homo sapiens	25.6989320450986	25.7161510712549	26.0626847048711	25.9872631445342	26.3255166895476	26.5662053967452
P07913	Escherichia coli (strain K12)	25.9865906453864	26.3772952726742	26.1679081084925	22.7288098693144	25.0573849565494	24.7631925061449
P0ABK5	Escherichia coli (strain K12)	22.2291708679762	21.6322302234769	22.1548057503862	20.5399047196718	19.4973996767587	20.5419851664731
O00299	Homo sapiens	26.0900469827262	25.6015590779466	26.2316556768031	24.8637715079788	25.6332007923006	25.9755910375483
P0ACE7	Escherichia coli (strain K12)	20.5037791626365	22.6622519956231	21.7272524101599	18.881932463618	21.3737424225615	21.4187461777133
P11387	Homo sapiens	28.3108169580143	28.1843286016263	28.5593577754578	27.0115865984133	27.9866340418893	28.1516566357936
P52565	Homo sapiens	26.1638071993256	25.7705455403718	26.3196375323721	25.4653810661518	26.0161431312497	25.9663125186489
P0AEK2	Escherichia coli (strain K12)	25.0040174193939	25.7083831992445	25.9935607230584	23.5534446182716	24.1925727574251	24.7254644518731
Q9H4A4;A6NKB8	Homo sapiens	22.6805234973992	23.1175619393941	23.1465792407625	22.1027433649693	22.9458167275036	22.8272589597879
P27298	Escherichia coli (strain K12)	26.429149002428	25.8347997002142	27.9071299755978	23.7330376715779	25.6160226605743	25.8450564100393
Q6UN15-3;G3XAD6;Q6UN15;Q6UN15-4	Homo sapiens	24.970399787427	25.0785495665474	25.2353127931139	24.9079780332694	25.4165766965566	25.5940874165706
P68919	Escherichia coli (strain K12)	25.7026354026342	25.806758854484	25.5475733134039	22.7912996358452	21.7862823920937	23.151062385683
Q8NI27	Homo sapiens	25.2552628840477	25.1314764369822	26.0332186454186	24.9187984680072	25.6828716012203	25.8131353091343
P46474	Escherichia coli (strain K12)	22.3749365198889	22.4798818814819	20.7133059572025	19.7701896177483	20.4424292432918	19.8782994294645
P76108	Escherichia coli (strain K12)	24.7079357988981	24.6291200081404	24.909901504817	22.2916237641644	23.1879452282641	23.3053559630468
P0AFM6	Escherichia coli (strain K12)	27.3978693985035	27.5210324622803	27.6879914572347	24.8017853125968	25.445280376462	24.8338351384072
P0ABU2	Escherichia coli (strain K12)	24.2324244405929	24.7126134786782	24.7939703656055	22.3930447424051	22.2075887244806	21.9159027141647
P0A8L1	Escherichia coli (strain K12)	25.8085520141748	25.6960155804289	27.1011929779868	23.9262387985455	24.0106052747639	25.9164768631176
P76418	Escherichia coli (strain K12)	25.4269439502688	25.3624225107234	25.9900366005531	21.826948752822	23.7716289001566	23.1507525817304
P0ADW3	Escherichia coli (strain K12)	22.0627629210326	20.0523186226591	20.9366810673949	19.0753799106509	21.5779155846755	20.3156183761193
P12758	Escherichia coli (strain K12)	27.6131583865454	27.7511090298299	27.6590125836554	23.3815260529522	23.7355188388667	25.9275956927493
P0A9Q7	Escherichia coli (strain K12)	26.8271135585776	27.1297680247617	27.3398558460364	24.7833675733397	25.2235772391153	25.0481828480899
P23721	Escherichia coli (strain K12)	25.8922656086285	25.3199303377275	26.3537174552044	22.7129282828488	24.345839433207	24.8293414350738
P21170	Escherichia coli (strain K12)	26.6766714157823	27.0540342275034	24.7423201280843	24.1047759725973	24.8519095138951	23.8103919832723
P41250	Homo sapiens	23.5426228843867	20.999620212322	22.3122980178277	21.826948752822	21.5244919776832	23.9018700663418
P76217	Escherichia coli (strain K12)	25.2772488001105	24.8319523859911	25.8982528149332	22.2866412317784	23.281358439566	22.6137822716946
P0A6P1	Escherichia coli (strain K12)	30.2651711975925	30.4615846724363	30.2678519571886	27.8525168416032	28.5316301352928	28.3604730525578
P0C0L2	Escherichia coli (strain K12)	27.4804675221898	27.0122262326694	28.1071430690752	25.5751650506171	26.0816001358642	26.2616070178647
P0A9D8	Escherichia coli (strain K12)	23.134033308983	23.9000280142007	22.0255343196936	17.2677376797882	21.6904260306096	17.0146525573494
P0A7A9	Escherichia coli (strain K12)	28.0458314699182	28.2040117365671	29.2266027702834	25.8656840044466	26.5524921556761	26.4912439198414
Q96I24	Homo sapiens	25.186238191635	25.0262269119787	25.748270663641	24.4019752801435	24.9429747525712	25.1048559379572
Q96ST3	Homo sapiens	23.2342678040428	22.6172172347828	23.4753118920852	24.1576917124494	24.5542061358616	24.5717267242875
P0AEX3	Escherichia coli (strain K12)	24.7994650333168	24.6568734708986	24.9965376214313	22.1612487723783	22.7395004540133	22.3516466853035
P07118	Escherichia coli (strain K12)	27.640100708414	27.4282226519177	28.2681197593812	22.7271069614824	23.2891205739423	22.79821943017
P0A6X7	Escherichia coli (strain K12)	28.5633276796191	28.00142108045	28.3317222072188	24.8610282013895	26.0504888836963	25.8198247503444
P0A9Q7	Escherichia coli (strain K12)	20.1654566294985	20.2339753638819	22.4426823432452	16.4760974781001	17.0887675387429	21.1998232885693
O00505	Homo sapiens	22.7103238361674	20.9765920910227	16.97006094054	22.0430005746862	22.1863439959723	21.6390491863987
P51572;P51572-2	Homo sapiens	25.7664819990252	24.9896685578176	25.3328918434935	25.3212042103153	25.2921786590362	25.0841576386113
P77552	Escherichia coli (strain K12)	22.7384081511224	22.3353816309408	20.6887625388708	20.5338353961463	20.8429917178455	20.7995440829342
Q9UHD1-2;Q9UHD1;E9PHZ2	Homo sapiens	24.7388719656388	24.0451857311096	24.992480618912	23.5973024164638	24.306121226257	24.7651165048702
Q10570	Homo sapiens	23.6863492012301	24.1302198707267	20.7997021691759	22.5849037961153	23.1050958074467	21.691619150598
P09874	Homo sapiens	28.1382899267551	27.4973941944213	29.0242728633039	27.4437164278717	28.0307585557761	28.4965944637567
P0A940	Escherichia coli (strain K12)	24.5161102226152	24.2647060256318	25.4208867085792	23.015598807885	23.6143665680258	22.5082116321885
Q9NRF9	Homo sapiens	21.3883747185546	24.1708902273015	24.3922456141401	24.6275623824341	25.0725516742026	24.7549612872036
Q13126	Homo sapiens	21.9273063290536	22.1164201150046	22.1432661138385	21.3481381183266	23.32127303626	22.1383055529368
P67910	Escherichia coli (strain K12)	26.3489485452972	26.5174024351008	25.9886938735957	24.2947396464434	25.0066304936565	24.3603139676429
Q08945	Homo sapiens	25.2565231471014	25.0489311554788	26.7927795727813	26.115551247437	25.5415303250239	26.3941771741362
Q96EE3;Q96EE3-1	Homo sapiens	24.4943604869973	24.3141666595753	23.6060292208844	23.9246088391243	23.3799409639362	23.5132813488945
P0ACJ8	Escherichia coli (strain K12)	27.8298978670516	27.8418215321235	28.0292846990679	25.1495747196086	25.5223502108938	25.3001274121517
P0ADB1	Escherichia coli (strain K12)	25.8903184637679	26.1202068638856	26.9080467728585	25.2047487360123	26.6964401600603	26.8352094437819
O94906-2;O94906	Homo sapiens	26.6723612416019	26.5217513834567	27.0898247981355	25.8002800245884	26.4249437072607	26.1977741677921
P22256	Escherichia coli (strain K12)	26.5135976154441	25.78820573995	27.0588923131917	23.145693374677	25.1787745548503	24.3365397929133
P21599	Escherichia coli (strain K12)	26.9878269344629	25.9268721746594	25.0387542532042	17.0598091717451	22.0017517832012	21.3640469980858
Q9NRN7;B4DDW7	Homo sapiens	22.5428117837196	23.464508857697	22.7614790010931	22.1876432449581	22.5086227011982	22.3379419679324
P0A8U2	Escherichia coli (strain K12)	23.304520667236	23.4432896020318	22.6115327701304	20.3093031475634	21.25845101854	21.1254664444783
P0A8U6	Escherichia coli (strain K12)	22.3126303977488	23.6109923674368	22.2282902630286	19.8340203843039	21.316115771415	20.5189335602606
